patch1-Chart-26-Jaid.patch,Chart26,Jaid,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Chart/patch1-Chart-26-Jaid.patch
patch1-Lang-44-Nopol2015.patch,Lang44,Nopol2015,Dcorrect,2,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Nopol2015/Lang/patch1-Lang-44-Nopol2015.patch
patch3-Lang-57-CapGen.patch,Lang57,CapGen,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/CapGen/Lang/patch3-Lang-57-CapGen.patch
patch4-Lang-38-Jaid.patch,Lang38,Jaid,Dcorrect,3,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Lang/patch4-Lang-38-Jaid.patch
patch1-Lang-57-Elixir.patch,Lang57,Elixir,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Elixir/Lang/patch1-Lang-57-Elixir.patch
patch1-Math-93-ACS.patch,Math93,ACS,Dcorrect,10,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/ACS/Math/patch1-Math-93-ACS.patch
patch2-Math-5-Jaid.patch,Math5,Jaid,Dcorrect,3,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Math/patch2-Math-5-Jaid.patch
patch1-Lang-33-Elixir.patch,Lang33,Elixir,Dcorrect,3,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Elixir/Lang/patch1-Lang-33-Elixir.patch
patch1-Math-86-Arja.patch,Math86,Arja,Dcorrect,4,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Arja/Math/patch1-Math-86-Arja.patch
patch3-Chart-26-Jaid.patch,Chart26,Jaid,Dcorrect,3,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Chart/patch3-Chart-26-Jaid.patch
patch1-Time-7-SimFix.patch,Time7,SimFix,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/SimFix/Time/patch1-Time-7-SimFix.patch
patch6-Lang-51-Jaid.patch,Lang51,Jaid,Dcorrect,3,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Lang/patch6-Lang-51-Jaid.patch
patch2-Chart-26-Jaid.patch,Chart26,Jaid,Dcorrect,3,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Chart/patch2-Chart-26-Jaid.patch
patch1-Lang-26-Elixir.patch,Lang26,Elixir,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Elixir/Lang/patch1-Lang-26-Elixir.patch
patch1-Lang-55-Jaid.patch,Lang55,Jaid,Dcorrect,2,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Lang/patch1-Lang-55-Jaid.patch
patch1-Math-35-SimFix.patch,Math35,SimFix,Dcorrect,6,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/SimFix/Math/patch1-Math-35-SimFix.patch
patch1-Lang-24-DeepRepair.patch,Lang24,DeepRepair,Dcorrect,3,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/DeepRepair/Lang/patch1-Lang-24-DeepRepair.patch
patch1-Closure-31-Jaid.patch,Closure31,Jaid,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Closure/patch1-Closure-31-Jaid.patch
patch1-Lang-55-SketchFix.patch,Lang55,SketchFix,Dcorrect,2,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/SketchFix/Lang/patch1-Lang-55-SketchFix.patch
patch1-Math-50-SimFix.patch,Math50,SimFix,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/SimFix/Math/patch1-Math-50-SimFix.patch
patch1-Math-50-Jaid.patch,Math50,Jaid,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Math/patch1-Math-50-Jaid.patch
patch1-Math-32-Jaid.patch,Math32,Jaid,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Math/patch1-Math-32-Jaid.patch
patch5-Lang-51-Jaid.patch,Lang51,Jaid,Dcorrect,3,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Lang/patch5-Lang-51-Jaid.patch
patch3-Math-5-Jaid.patch,Math5,Jaid,Dcorrect,3,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Math/patch3-Math-5-Jaid.patch
patch1-Lang-35-Arja.patch,Lang35,Arja,Dcorrect,2,2,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Arja/Lang/patch1-Lang-35-Arja.patch
patch1-Lang-35-ACS.patch,Lang35,ACS,Dcorrect,3,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/ACS/Lang/patch1-Lang-35-ACS.patch
patch1-Chart-5-Arja.patch,Chart5,Arja,Dcorrect,1,6,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Arja/Chart/patch1-Chart-5-Arja.patch
patch1-Chart-9-SequenceR.patch,Chart9,SequenceR,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/SequenceR/Chart/patch1-Chart-9-SequenceR.patch
patch1-Lang-10-DeepRepair.patch,Lang10,DeepRepair,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/DeepRepair/Lang/patch1-Lang-10-DeepRepair.patch
patch1-Lang-38-Jaid.patch,Lang38,Jaid,Dcorrect,1,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Lang/patch1-Lang-38-Jaid.patch
patch1-Math-35-ACS.patch,Math35,ACS,Dcorrect,7,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/ACS/Math/patch1-Math-35-ACS.patch
patch1-Lang-7-DeepRepair.patch,Lang7,DeepRepair,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/DeepRepair/Lang/patch1-Lang-7-DeepRepair.patch
patch1-Chart-24-Jaid.patch,Chart24,Jaid,Dcorrect,1,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Chart/patch1-Chart-24-Jaid.patch
patch2-Chart-24-Jaid.patch,Chart24,Jaid,Dcorrect,3,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Chart/patch2-Chart-24-Jaid.patch
patch2-Lang-55-SketchFix.patch,Lang55,SketchFix,Dcorrect,2,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/SketchFix/Lang/patch2-Lang-55-SketchFix.patch
patch2-Closure-73-SequenceR.patch,Closure73,SequenceR,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/SequenceR/Closure/patch2-Closure-73-SequenceR.patch
patch3-Lang-51-Jaid.patch,Lang51,Jaid,Dcorrect,3,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Lang/patch3-Lang-51-Jaid.patch
patch1-Closure-126-Jaid.patch,Closure126,Jaid,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Closure/patch1-Closure-126-Jaid.patch
patch1-Chart-5-Nopol2015.patch,Chart5,Nopol2015,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Nopol2015/Chart/patch1-Chart-5-Nopol2015.patch
patch1-Closure-18-Jaid.patch,Closure18,Jaid,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Closure/patch1-Closure-18-Jaid.patch
patch1-Closure-33-Jaid.patch,Closure33,Jaid,Dcorrect,3,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Closure/patch1-Closure-33-Jaid.patch
patch1-Math-5-Jaid.patch,Math5,Jaid,Dcorrect,3,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Math/patch1-Math-5-Jaid.patch
patch2-Lang-43-CapGen.patch,Lang43,CapGen,Dcorrect,1,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/CapGen/Lang/patch2-Lang-43-CapGen.patch
patch1-Closure-40-Jaid.patch,Closure40,Jaid,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Closure/patch1-Closure-40-Jaid.patch
patch2-Math-82-SequenceR.patch,Math82,SequenceR,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/SequenceR/Math/patch2-Math-82-SequenceR.patch
patch1-Math-99-ACS.patch,Math99,ACS,Dcorrect,3,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/ACS/Math/patch1-Math-99-ACS.patch
patch1-Math-58-Arja.patch,Math58,Arja,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Arja/Math/patch1-Math-58-Arja.patch
patch1-Chart-24-ssFix.patch,Chart24,ssFix,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/ssFix/Chart/patch1-Chart-24-ssFix.patch
patch1-Lang-41-SimFix.patch,Lang41,SimFix,Dcorrect,2,2,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/SimFix/Lang/patch1-Lang-41-SimFix.patch
patch1-Math-73-Arja.patch,Math73,Arja,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Arja/Math/patch1-Math-73-Arja.patch
patch1-Math-85-Jaid.patch,Math85,Jaid,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Math/patch1-Math-85-Jaid.patch
patch1-Math-2-SOFix.patch,Math2,SOFix,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/SOFix/Math/patch1-Math-2-SOFix.patch
patch1-Lang-27-SimFix.patch,Lang27,SimFix,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/SimFix/Lang/patch1-Lang-27-SimFix.patch
patch1-Math-85-ACS.patch,Math85,ACS,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/ACS/Math/patch1-Math-85-ACS.patch
patch1-Lang-33-Jaid.patch,Lang33,Jaid,Dcorrect,4,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Lang/patch1-Lang-33-Jaid.patch
patch1-Lang-43-CapGen.patch,Lang43,CapGen,Dcorrect,1,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/CapGen/Lang/patch1-Lang-43-CapGen.patch
patch1-Lang-51-Jaid.patch,Lang51,Jaid,Dcorrect,3,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Lang/patch1-Lang-51-Jaid.patch
patch1-Lang-60-SimFix.patch,Lang60,SimFix,Dcorrect,2,2,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/SimFix/Lang/patch1-Lang-60-SimFix.patch
patch3-Lang-38-Jaid.patch,Lang38,Jaid,Dcorrect,3,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Lang/patch3-Lang-38-Jaid.patch
patch1-Chart-12-Arja.patch,Chart12,Arja,Dcorrect,1,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Arja/Chart/patch1-Chart-12-Arja.patch
patch1-Math-39-Arja.patch,Math39,Arja,Dcorrect,3,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Arja/Math/patch1-Math-39-Arja.patch
patch1-Closure-126-SketchFix.patch,Closure126,SketchFix,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/SketchFix/Closure/patch1-Closure-126-SketchFix.patch
patch1-Lang-16-SimFix.patch,Lang16,SimFix,Dcorrect,1,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/SimFix/Lang/patch1-Lang-16-SimFix.patch
patch1-Math-73-JGenProg2015.patch,Math73,JGenProg2015,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/JGenProg2015/Math/patch1-Math-73-JGenProg2015.patch
patch1-Lang-33-ssFix.patch,Lang33,ssFix,Dcorrect,2,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/ssFix/Lang/patch1-Lang-33-ssFix.patch
patch1-Lang-20-Arja.patch,Lang20,Arja,Dcorrect,2,2,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Arja/Lang/patch1-Lang-20-Arja.patch
patch1-Time-15-Arja.patch,Time15,Arja,Dcorrect,3,3,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Arja/Time/patch1-Time-15-Arja.patch
patch1-Closure-115-SimFix.patch,Closure115,SimFix,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/SimFix/Closure/patch1-Closure-115-SimFix.patch
patch2-Lang-51-Jaid.patch,Lang51,Jaid,Dcorrect,4,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Lang/patch2-Lang-51-Jaid.patch
patch2-Lang-33-Jaid.patch,Lang33,Jaid,Dcorrect,6,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Lang/patch2-Lang-33-Jaid.patch
patch1-Math-80-Jaid.patch,Math80,Jaid,Dcorrect,3,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Math/patch1-Math-80-Jaid.patch
patch1-Math-53-Arja.patch,Math53,Arja,Dcorrect,3,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Arja/Math/patch1-Math-53-Arja.patch
patch1-Math-5-SequenceR.patch,Math5,SequenceR,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/SequenceR/Math/patch1-Math-5-SequenceR.patch
patch1-Lang-22-DeepRepair.patch,Lang22,DeepRepair,Dcorrect,2,2,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/DeepRepair/Lang/patch1-Lang-22-DeepRepair.patch
patch1-Lang-50-SimFix.patch,Lang50,SimFix,Dcorrect,6,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/SimFix/Lang/patch1-Lang-50-SimFix.patch
patch1-Math-90-ACS.patch,Math90,ACS,Dcorrect,1,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/ACS/Math/patch1-Math-90-ACS.patch
patch1-Math-53-Jaid.patch,Math53,Jaid,Dcorrect,3,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Math/patch1-Math-53-Jaid.patch
patch4-Lang-51-Jaid.patch,Lang51,Jaid,Dcorrect,3,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Lang/patch4-Lang-51-Jaid.patch
patch2-Chart-9-Jaid.patch,Chart9,Jaid,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Chart/patch2-Chart-9-Jaid.patch
patch1-Math-89-ACS.patch,Math89,ACS,Dcorrect,1,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/ACS/Math/patch1-Math-89-ACS.patch
patch1-Lang-24-ACS.patch,Lang24,ACS,Dcorrect,2,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/ACS/Lang/patch1-Lang-24-ACS.patch
patch1-Math-50-Nopol2015.patch,Math50,Nopol2015,Dcorrect,2,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Nopol2015/Math/patch1-Math-50-Nopol2015.patch
patch1-Math-63-SimFix.patch,Math63,SimFix,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/SimFix/Math/patch1-Math-63-SimFix.patch
patch1-Lang-45-Arja.patch,Lang45,Arja,Dcorrect,3,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Arja/Lang/patch1-Lang-45-Arja.patch
patch1-Math-50-ssFix.patch,Math50,ssFix,Dcorrect,0,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/ssFix/Math/patch1-Math-50-ssFix.patch
patch1-Math-71-SimFix.patch,Math71,SimFix,Dcorrect,6,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/SimFix/Math/patch1-Math-71-SimFix.patch
patch1-Lang-39-SimFix.patch,Lang39,SimFix,Dcorrect,3,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/SimFix/Lang/patch1-Lang-39-SimFix.patch
patch1-Chart-3-Arja.patch,Chart3,Arja,Dcorrect,1,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Arja/Chart/patch1-Chart-3-Arja.patch
patch1-Lang-7-ACS.patch,Lang7,ACS,Dcorrect,1,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/ACS/Lang/patch1-Lang-7-ACS.patch
patch1-Math-82-ACS.patch,Math82,ACS,Dcorrect,2,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/ACS/Math/patch1-Math-82-ACS.patch
patch1-Math-65-CapGen.patch,Math65,CapGen,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/CapGen/Math/patch1-Math-65-CapGen.patch
patch1-Math-5-ACS.patch,Math5,ACS,Dcorrect,1,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/ACS/Math/patch1-Math-5-ACS.patch
patch1-Chart-9-Jaid.patch,Chart9,Jaid,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Chart/patch1-Chart-9-Jaid.patch
patch1-Closure-73-SequenceR.patch,Closure73,SequenceR,Dcorrect,1,1,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/SequenceR/Closure/patch1-Closure-73-SequenceR.patch
patch1-Time-15-Elixir.patch,Time15,Elixir,Dcorrect,1,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Elixir/Time/patch1-Time-15-Elixir.patch
patch2-Math-53-Jaid.patch,Math53,Jaid,Dcorrect,3,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Jaid/Math/patch2-Math-53-Jaid.patch
patch1-Lang-58-Nopol2015.patch,Lang58,Nopol2015,Dcorrect,2,0,https://github.com/kth-tcs/defects4-repair-reloaded/blob/master/Dcorrect/Nopol2015/Lang/patch1-Lang-58-Nopol2015.patch
